!SESSION 2025-04-14 18:22:15.924 -----------------------------------------------
eclipse.buildId=unknown
java.version=1.7.0
java.vendor=Oracle Corporation
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\gtwizard_ultrascale_0.vho

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.768
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\hdl\gtwizard_ultrascale_v1_7_gthe4_cpll_cal_rx.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.799
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\hdl\gtwizard_ultrascale_v1_7_bit_sync.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.836
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_4\hdl\fifo_generator_v13_2_rfs.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.872
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\cal\ddr4_v2_2_cal_cplx.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.904
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\multi_ddr_ctrl\StateTable.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.919
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\gtwizard_ultrascale_0_synth_1\dont_touch.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.951
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\ip_0\hdl\gtwizard_ultrascale_v1_7_gte4_drp_arb.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:17.982
!MESSAGE INFO: Tue Apr 15 09:37:17 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\bd_0\ip\ip_6\bd_9054_lmb_bram_I_0.xml

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.019
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\pcie4_uscale_plus_0.xci

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.051
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\ip_0\synth\gtwizard_ultrascale_v1_7_gtye4_channel.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.082
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\Implement\ver1\public_stage1_opt_design.dcp

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.113
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\ila_0\hdl\verilog\xsdbm_v3_0_0_bs_core_vec.vh

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.144
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\synth\pcie4_uscale_plus_0_ooc.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.176
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\lane_check.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.207
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\bd_0\ip\ip_0\bd_9054_microblaze_I_0.xml

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.238
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\ila_0_synth_1\htr.txt

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.269
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\ddr4_0_synth_1\__synthesis_is_complete__

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.300
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.xpr

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.332
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_2\behav\xsim\xsim.dir\Test_sim2_behav\TempBreakPointFile.txt

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.364
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\bd_0\ip\ip_6\sim\bd_9054_lmb_bram_I_0.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.395
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_crossbar_0\sim\axi_crossbar_0.h

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.426
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\new\Data_DDR_to_TLP_FIFO_HLS\DDR_RD_TLP_ADDR_CdEe.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.457
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\ila_0\ila_0.xci

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.489
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\source\pcie4_uscale_plus_0_sync_cell.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.520
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sim_1\new\sim_source\gt0\.git\info\exclude

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.551
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_2\fifo_generator_2_clocks.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.582
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\ip_top\ddr4_0_ddr4.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.614
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\ila_0\doc\ila_v6_2_changelog.txt

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.645
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\pcie\board.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.676
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\source\pcie4_uscale_plus_0_sync.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.707
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_quad_spi_0\axi_quad_spi_0.veo

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.739
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_0\hdl\fifo_generator_v13_2_rfs.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.770
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\synth\gtwizard_ultrascale_0_gtwizard_top.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.801
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_2\fifo_generator_2.xci

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.833
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_quad_spi_0\netlist\mode_2_memory_3_sp.mif

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.864
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sim_1\new\sim_source\gt0\.git\hooks\post-receive.sample

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.896
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gt0\.git\hooks\pre-commit.sample

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.927
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_2\behav\xsim\xsim.dir\Test_sim2_behav\xsimk.exe

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.959
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\ila_1_synth_1\.vivado.end.rst

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:18.990
!MESSAGE INFO: Tue Apr 15 09:37:18 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\.jobs\vrs_config_10.xml

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.021
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.gen\sources_1\ip\ila_1\hdl\verilog\xsdbm_v3_0_0_icn.vh

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.052
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_crossbar_0\axi_crossbar_0_stub.vhdl

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.083
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\DPRAM_I64O256\misc\blk_mem_gen_v8_4.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.115
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\ila_0_synth_1\vivado.jou

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.146
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_2\fifo_generator_2_ooc.xdc

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.177
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_4\fifo_generator_4.vho

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.208
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\bd_0\hw_handoff\ddr4_0_microblaze_mcs.hwh

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.240
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\imports\multi_ddr_ctrl\interface.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.271
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sim_1\new\sim_source\xsim.dir\work\work.rlx

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.302
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\Test_sim_behav\obj\xsim_17.win64.obj

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.333
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\ila_0\ila_0_stub.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.365
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\axi\ddr4_v2_2_comparator_sel_static.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.397
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\axi\ddr4_v2_2_axi_fifo.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.428
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\sim_tlm\top\sim_ddr_v2_0.cpp

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.459
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\sys_clk_wiz\sys_clk_wiz_clk_wiz.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.475
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\gtwizard_ultrascale_0_example_top.sdb

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.506
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\new\Data_DDR_to_TLP_FIFO_HLS\TLP_GEN_FIFO_HLS.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.537
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\axi\ddr4_v2_2_axi_aw_channel.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.568
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_quad_spi_0\netlist\mode_2_memory_2_nm.mem

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.600
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\fifo_generator_2\fifo_generator_2.xml

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.631
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\bd_0\ip\ip_5\sim\bd_9054_ilmb_cntlr_0.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.662
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\rcomm_frame_gen.sdb

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.693
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.hw\tandem_stage2.lpr

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.725
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\Bitstreams\ver1\ver1_tpcie_tandem1_secondary.prm

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.756
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\hdl\gtwizard_ultrascale_v1_7_gthe4_delay_powergood.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.787
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\axi_ctrl\ddr4_v2_2_axi_ctrl_addr_decode.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.818
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sim_1\new\sim_source\gt0\gt_rom_init_tx.dat

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.850
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\public_stage1\public_stage1.srcs\sources_1\ip\pcie4_uscale_plus_0\source\pcie4_uscale_plus_0_init_ctrl.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.881
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.runs\gtwizard_ultrascale_0_synth_1\ISEWrap.sh

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.913
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\Firmware\H80MPSDG_tandem2_1.0.0.0.bin

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.944
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\ddr4_0\rtl\controller\ddr4_v2_2_mc_rd_wr.sv

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:19.975
!MESSAGE INFO: Tue Apr 15 09:37:19 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_quad_spi_0\hdl\lib_srl_fifo_v1_0_rfs.vhd

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:20.006
!MESSAGE INFO: Tue Apr 15 09:37:20 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\Transceiver\gtwizard_ultrascale_0\gtwizard_ultrascale_0\example_design\gtwizard_ultrascale_0_example_checking_8b10b.v

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:20.038
!MESSAGE INFO: Tue Apr 15 09:37:20 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.sim\sim_2\behav\xsim\Test_sim2_behav.wdb

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:20.069
!MESSAGE INFO: Tue Apr 15 09:37:20 CST 2025: com.smartbear.ccollab.datamodel.Scm
Uploading D:\svn\H80\Electronics\SDG\VHDL\SDG_KU3P\h80_stage2\tandem_stage2.srcs\sources_1\ip\axi_quad_spi_0\netlist\mode_1_memory_4_mx.mem

!ENTRY com.smartbear.collaborator 1 0 2025-04-15 09:37:20.100
!MESSAGE INFO: Tue Apr 15 09:37:20 CST 2025: com.smartbear.ccollab.datamodel.Scm
